z,sigmoid,tanh
1.28,0.782449776423112,0.856484915472497
1.29,0.784147189177485,0.859126538214366
1.3,0.785834983042559,0.861723159313306
1.31,0.787513155877461,0.864275412846011
1.32,0.789181706522253,0.866783928849819
1.33,0.790840634786937,0.869249333148855
1.34,0.792489941440364,0.871672247189652
1.35,0.794129628199053,0.874053287886007
1.36,0.795759697715908,0.876393067472823
1.37,0.79738015356887,0.878692193368696
1.38,0.798991000249471,0.880951268046997
1.39,0.800592243151331,0.883170888915207
1.4,0.802183888558582,0.885351648202263
1.41,0.803765943634221,0.887494132853665
1.42,0.805338416408422,0.889598924434131
1.43,0.806901315766784,0.891666599037528
1.44,0.808454651438533,0.893697727203873
1.45,0.809998433984687,0.895692873843164
1.46,0.811532674786181,0.897652598165817
1.47,0.813057386031954,0.899577453619467
1.48,0.814572580707018,0.901467987831947
1.49,0.816078272580496,0.90332474256019
1.5,0.817574476193644,0.905148253644866
1.51,0.819061206847858,0.906939050970537
1.52,0.820538480592673,0.908697658431112
1.53,0.822006314213753,0.910424593900427
1.54,0.823464725220883,0.912120369207717
1.55,0.82491373183596,0.913785490117828
1.56,0.826353352980995,0.915420456315932
1.57,0.827783608266122,0.917025761396608
1.58,0.829204517977626,0.918601892857067
1.59,0.830616103065981,0.920149332094372
1.6,0.832018385133924,0.921668554406471
1.61,0.83341138642454,0.923160028996869
1.62,0.834795129809385,0.924624218982788
1.63,0.836169638776641,0.926061581406646
1.64,0.837534937419304,0.927472567250703
1.65,0.838891050423415,0.928857621454728
1.66,0.840238003056331,0.930217182936526
1.67,0.841575821155044,0.931551684615208
1.68,0.842904531114547,0.932861553437035
1.69,0.844224159876253,0.934147210403728
1.7,0.845534734916465,0.935409070603099
1.71,0.846836284234914,0.936647543241887
1.72,0.848128836343341,0.937863031680665
1.73,0.849412420254156,0.939055933470712
1.74,0.850687065469156,0.940226640392728
1.75,0.851952801968311,0.941375538497287
1.76,0.853209660198618,0.94250300814692
1.77,0.854457671063035,0.943609424059715
1.78,0.855696865909481,0.944695155354354
1.79,0.856927276519919,0.945760565596474
1.8,0.858148935099512,0.946806012846268
1.81,0.859361874265866,0.947831849707234
1.82,0.86056612703835,0.948838423375985
1.83,0.861761726827506,0.94982607569304
1.84,0.86294870742454,0.950795143194521
1.85,0.864127102990906,0.951745957164662
1.86,0.865296948047972,0.952678843689078
1.87,0.866458277466788,0.953594123708712
1.88,0.867611126457935,0.954492113074392
1.89,0.868755530561477,0.955373122601936
1.9,0.869891525637002,0.956237458127739
1.91,0.871019147853764,0.957085420564793
1.92,0.872138433680919,0.957917305959063
1.93,0.873249419877859,0.958733405546188
1.94,0.874352143484654,0.959534005808429
1.95,0.875446641812584,0.960319388531845
1.96,0.876532952434776,0.961089830863614
1.97,0.877611113176951,0.961845605369484
1.98,0.878681162108263,0.962586980091291
1.99,0.879743137532249,0.963314218604513
2,0.880797077977882,0.964027580075817
2.01,0.88184302219073,0.964727319320555
2.02,0.88288100912422,0.965413686860189
2.03,0.883911077931005,0.966086928979598
2.04,0.88493326795445,0.966747287784237
2.05,0.885947618720209,0.967395001257118
2.06,0.886954169927921,0.968030303315595
2.07,0.88795296144301,0.968653423867903
2.08,0.888944033288592,0.969264588869449
2.09,0.889927425637497,0.969864020378814
2.1,0.890903178804387,0.970451936613454
2.11,0.891871333237996,0.971028552005066
2.12,0.892831929513472,0.971594077254618
2.13,0.893785008324824,0.972148719386999
2.14,0.89473061047749,0.972692681805298
2.15,0.895668776880999,0.97322616434467
2.16,0.89659954854175,0.973749363325794
2.17,0.897522966555903,0.974262471607895
2.18,0.898439072102363,0.974765678641323
2.19,0.899347906435893,0.975259170519675
2.2,0.900249510880315,0.975743130031452
2.21,0.901143926821831,0.976217736711226
2.22,0.902031195702446,0.976683166890334
2.23,0.902911359013501,0.977139593747059
2.24,0.903784458289307,0.977587187356314
2.25,0.904650535100891,0.978026114738814
2.26,0.905509631049841,0.978456539909717
2.27,0.906361787762264,0.978878623926754
2.28,0.907207046882843,0.979292524937816
2.29,0.908045450068996,0.979698398228015
2.3,0.908877038985144,0.980096396266191
2.31,0.90970185529708,0.980486668750897
2.32,0.910519940666439,0.980869362655817
2.33,0.911331336745267,0.981244622274646
2.34,0.912136085170699,0.981612589265424
2.35,0.912934227559729,0.981973402694304
2.36,0.913725805504083,0.982327199078785
2.37,0.914510860565194,0.982674112430374
2.38,0.915289434269264,0.983014274296711
2.39,0.916061568102442,0.983347813803132
2.4,0.916827303506078,0.98367485769368
2.41,0.917586681872087,0.983995530371568
2.42,0.918339744538405,0.984309953939089
2.43,0.919086532784535,0.984618248236983
2.44,0.919827087827188,0.984920530883253
2.45,0.920561450816022,0.985216917311436
2.46,0.921289662829465,0.985507520808337
2.47,0.922011764870634,0.985792452551222
2.48,0.92272779786334,0.986071821644476
2.49,0.923437802648188,0.986345735155724
2.5,0.924141819978757,0.98661429815143
2.51,0.924839890517873,0.986877613731968
2.52,0.925532054833972,0.987135783066163
2.53,0.926218353397535,0.987388905425328
2.54,0.926898826577622,0.987637078216778
2.55,0.927573514638482,0.987880397016832
2.56,0.928242457736249,0.988118955603319
2.57,0.928905695915713,0.988352845987577
2.58,0.929563269107183,0.988582158445953
2.59,0.93021521712342,0.98880698155082
2.6,0.930861579656653,0.989027402201099
2.61,0.931502396275674,0.989243505652303
2.62,0.932137706423006,0.989455375546103
2.63,0.93276754941215,0.989663093939423
2.64,0.933391964424909,0.989866741333068
2.65,0.934010990508781,0.990066396699886
2.66,0.934624666574427,0.990262137512483
2.67,0.935233031393214,0.990454039770474
2.68,0.935836123594826,0.990642178027299
2.69,0.936433981664945,0.990826625416592
2.7,0.937026643943004,0.991007453678118
2.71,0.937614148620005,0.991184733183274
2.72,0.938196533736411,0.991358532960176
2.73,0.938773837180092,0.991528920718313
2.74,0.939346096684348,0.991695962872799
2.75,0.939913349825992,0.991859724568208
2.76,0.940475634023498,0.992020269702012
2.77,0.941032986535208,0.992177660947616
2.78,0.941585444457604,0.992331959777005
2.79,0.942133044723639,0.992483226482998
2.8,0.942675824101131,0.992631520201128
2.81,0.943213819191211,0.992776898931137
2.82,0.943747066426833,0.992919419558107
2.83,0.944275602071335,0.993059137873221
2.84,0.944799462217066,0.993196108594166
2.85,0.945318682784059,0.993330385385173
2.86,0.945833299518764,0.993462020876723
2.87,0.946343347992828,0.993591066684886
2.88,0.946848863601936,0.993717573430341
2.89,0.947349881564697,0.993841590757045
2.9,0.947846436921582,0.993963167350583
2.91,0.948338564533915,0.994082350956186
2.92,0.948826299082908,0.994199188396432
2.93,0.949309675068749,0.994313725588634
2.94,0.949788726809734,0.994426007561915
2.95,0.950263488441443,0.994536078473978
2.96,0.950733993915973,0.994643981627574
2.97,0.9512002770012,0.99474975948668
2.98,0.951662371280095,0.994853453692379
2.99,0.952120310150081,0.994955105078461
3,0.952574126822433,0.99505475368673
3.01,0.953023854321716,0.995152438782052
3.02,0.953469525485269,0.99524819886711
3.03,0.95391117296272,0.995342071696906
3.04,0.954348829215556,0.995434094292994
3.05,0.954782526516712,0.995524302957447
3.06,0.955212296950213,0.995612733286583
3.07,0.955638172410844,0.995699420184422
3.08,0.956060184603859,0.995784397875914
3.09,0.956478365044728,0.995867699919909
3.1,0.956892745058914,0.9959493592219
3.11,0.957303355781686,0.996029408046523
3.12,0.957710228157966,0.996107878029829
3.13,0.958113392942207,0.996184800191332
3.14,0.958512880698304,0.996260204945832
3.15,0.958908721799535,0.996334122115014
3.16,0.959300946428534,0.996406580938843
3.17,0.959689584577291,0.996477610086734
3.18,0.960074666047186,0.996547237668526
3.19,0.960456220449047,0.996615491245241
3.2,0.960834277203236,0.996682397839651
3.21,0.961208865539764,0.996747983946644
3.22,0.961580014498435,0.996812275543394
3.23,0.961947752929008,0.996875298099342
3.24,0.962312109491394,0.996937076585993
3.25,0.962673112655871,0.996997635486526
3.26,0.963030790703323,0.997056998805221
3.27,0.96338517172551,0.997115190076715
3.28,0.963736283625352,0.997172232375079
3.29,0.964084154117238,0.997228148322724
3.3,0.964428810727364,0.997282960099142
3.31,0.964770280794078,0.997336689449479
3.32,0.965108591468263,0.997389357692946
3.33,0.965443769713724,0.997440985731074
3.34,0.965775842307604,0.997491594055806
3.35,0.966104835840822,0.997541202757445
3.36,0.966430776718518,0.997589831532442
3.37,0.966753691160526,0.997637499691042
3.38,0.967073605201864,0.997684226164781
3.39,0.967390544693234,0.997730029513844
3.4,0.967704535301549,0.997774927934279
3.41,0.968015602510467,0.997818939265078
3.42,0.968323771620944,0.997862080995116
3.43,0.968629067751806,0.997904370269966
3.44,0.968931515840333,0.997945823898577
3.45,0.969231140642852,0.997986458359829
3.46,0.969527966735356,0.998026289808958
3.47,0.969822018514124,0.998065334083864
3.48,0.970113320196364,0.998103606711293
3.49,0.970401895820861,0.998141122912899
3.5,0.970687769248644,0.998177897611199
3.51,0.970970964163659,0.998213945435404
3.52,0.97125150407346,0.998249280727141
3.53,0.971529412309903,0.99828391754607
3.54,0.971804712029857,0.998317869675382
3.55,0.972077426215927,0.998351150627203
3.56,0.972347577677177,0.998383773647888
3.57,0.972615189049874,0.99841575172321
3.58,0.972880282798237,0.998447097583458
3.59,0.97314288121519,0.99847782370843
3.6,0.973403006423134,0.998507942332327
3.61,0.973660680374717,0.998537465448561
3.62,0.973915924853617,0.998566404814467
3.63,0.974168761475336,0.998594771955917
3.64,0.974419211687992,0.998622578171854
3.65,0.974667296773128,0.998649834538734
3.66,0.97491303784652,0.998676551914886
3.67,0.975156455858996,0.998702740944777
3.68,0.97539757159726,0.99872841206321
3.69,0.975636405684722,0.998753575499424
3.7,0.975872978582331,0.998778241281131
3.71,0.976107310589417,0.998802419238461
3.72,0.976339421844539,0.998826119007838
3.73,0.97656933232633,0.998849350035779
3.74,0.976797061854356,0.998872121582616
3.75,0.977022630089974,0.998894442726153
3.76,0.977246056537196,0.998916322365245
3.77,0.977467360543553,0.998937769223312
3.78,0.977686561300968,0.998958791851778
3.79,0.97790367784663,0.998979398633453
3.8,0.978118729063869,0.998999597785841
3.81,0.978331733683039,0.999019397364387
3.82,0.978542710282396,0.999038805265659
3.83,0.978751677288986,0.999057829230474
3.84,0.978958652979532,0.999076476846952
3.85,0.97916365548132,0.999094755553519
3.86,0.979366702773094,0.999112672641851
3.87,0.979567812685947,0.999130235259758
3.88,0.979767002904215,0.99914745041401
3.89,0.97996429096637,0.999164324973113
3.9,0.980159694265923,0.999180865670028
3.91,0.980353230052311,0.999197079104834
3.92,0.980544915431807,0.999212971747347
3.93,0.980734767368408,0.999228549939677
3.94,0.980922802684742,0.999243819898746
3.95,0.981109038062961,0.999258787718747
3.96,0.981293490045645,0.999273459373564
3.97,0.981476175036701,0.999287840719135
3.98,0.981657109302257,0.99930193749578
3.99,0.981836308971567,0.99931575533047
4,0.982013790037908,0.999329299739067
4.01,0.982189568359475,0.999342576128504
4.02,0.982363659660277,0.999355589798937
4.03,0.98253607953104,0.999368345945844
4.04,0.982706843430095,0.999380849662089
4.05,0.982875966684272,0.999393105939942
4.06,0.983043464489799,0.999405119673064
4.07,0.983209351913186,0.999416895658445
4.08,0.983373643892118,0.999428438598316
4.09,0.983536355236344,0.99943975310201
4.1,0.983697500628559,0.999450843687797
4.11,0.983857094625295,0.999461714784678
4.12,0.984015151657797,0.999472370734143
4.13,0.98417168603291,0.999482815791901
4.14,0.984326711933951,0.999493054129567
4.15,0.984480243421591,0.999503089836321
4.16,0.984632294434724,0.999512926920537
4.17,0.984782878791344,0.99952256931137
4.18,0.984932010189407,0.999532020860328
4.19,0.985079702207706,0.999541285342794
4.2,0.985225968306727,0.999550366459533
4.21,0.985370821829516,0.999559267838166
4.22,0.985514276002533,0.999567993034607
4.23,0.985656343936512,0.999576545534482
4.24,0.985797038627309,0.999584928754515
4.25,0.985936372956754,0.99959314604389
4.26,0.9860743596935,0.999601200685578
4.27,0.986211011493859,0.999609095897651
4.28,0.986346340902649,0.999616834834557
4.29,0.98648036035403,0.999624420588382
4.3,0.986613082172335,0.999631856190073
4.31,0.986744518572901,0.999639144610653
4.32,0.986874681662897,0.9996462887624
4.33,0.987003583442147,0.999653291500006
4.34,0.987131235803948,0.999660155621717
4.35,0.987257650535888,0.999666883870445
4.36,0.987382839320661,0.999673478934864
4.37,0.98750681373687,0.999679943450476
4.38,0.987629585259838,0.999686280000666
4.39,0.987751165262404,0.99969249111773
4.4,0.987871565015726,0.999698579283881
4.41,0.987990795690073,0.999704546932242
4.42,0.988108868355613,0.999710396447816
4.43,0.988225793983203,0.999716130168434
4.44,0.988341583445167,0.999721750385687
4.45,0.988456247516078,0.999727259345841
4.46,0.988569796873529,0.999732659250733
4.47,0.988682242098908,0.999737952258646
4.48,0.988793593678157,0.999743140485174
4.49,0.988903862002543,0.99974822600406
4.5,0.989013057369407,0.999753210848027
4.51,0.989121189982926,0.99975809700959
4.52,0.989228269954858,0.999762886441844
4.53,0.98933430730529,0.99976758105925
4.54,0.989439311963377,0.999772182738395
4.55,0.989543293768082,0.999776693318741
4.56,0.989646262468908,0.999781114603359
4.57,0.989748227726628,0.999785448359649
4.58,0.989849199114007,0.999789696320044
4.59,0.989949186116526,0.999793860182703
4.6,0.990048198133096,0.999797941612184
4.61,0.990146244476769,0.999801942240116
4.62,0.990243334375449,0.999805863665841
4.63,0.990339476972592,0.999809707457059
4.64,0.990434681327908,0.999813475150452
4.65,0.990528956418054,0.999817168252296
4.66,0.990622311137323,0.999820788239061
4.67,0.990714754298335,0.999824336558004
4.68,0.990806294632712,0.999827814627745
4.69,0.990896940791763,0.999831223838832
4.7,0.990986701347152,0.999834565554297
4.71,0.991075584791569,0.999837841110201
4.72,0.991163599539392,0.999841051816165
4.73,0.991250753927353,0.999844198955898
4.74,0.991337056215187,0.999847283787701
4.75,0.991422514586288,0.999850307544979
4.76,0.991507137148356,0.999853271436724
4.77,0.991590931934037,0.999856176648007
4.78,0.991673906901566,0.999859024340445
4.79,0.991756069935398,0.999861815652664
4.8,0.99183742884684,0.99986455170076
4.81,0.991917991374675,0.99986723357874
4.82,0.991997765185784,0.999869862358959
4.83,0.992076757875765,0.999872439092548
4.84,0.992154976969544,0.999874964809839
4.85,0.992232429921985,0.999877440520767
4.86,0.992309124118492,0.999879867215283
4.87,0.992385066875611,0.999882245863744
4.88,0.992460265441627,0.9998845774173
4.89,0.992534726997152,0.999886862808279
4.9,0.992608458655718,0.999889102950554
4.91,0.992681467464354,0.999891298739911
4.92,0.992753760404169,0.999893451054404
4.93,0.992825344390925,0.999895560754711
4.94,0.992896226275611,0.999897628684473
4.95,0.992966412845005,0.999899655670632
4.96,0.993035910822238,0.999901642523764
4.97,0.993104726867354,0.9999035900384
4.98,0.993172867577862,0.999905498993342
4.99,0.993240339489287,0.999907370151982
